Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Target
0.0,41,1.0,0,1004.0,94535,38.265899,-121.939461,1,67,1.0,1.0,30.94,2.0,1.0,2.0,11.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,94.35,6341.45,0.0,0,2072.98,8414.43,1
0.0,34,1.0,3,76.0,94511,38.050558,-121.646924,1,24,3.0,0.0,0.0,1.0,1.0,1.0,75.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,52.5,1208.15,0.0,0,0.0,1208.15,0
1.0,39,1.0,0,1037.0,96092,39.955164,-122.018567,1,15,4.0,1.0,34.63,2.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,74.9,1107.25,0.0,0,519.45,1626.7,1
1.0,73,1.0,0,861.0,95139,37.218705,-121.762429,3,2,0.0,1.0,4.19,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,86.85,156.35,0.0,40,8.38,204.73,1
0.0,33,1.0,1,815.0,93261,35.809921,-119.127437,1,1,0.0,1.0,7.49,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.9,19.9,0.0,0,7.49,27.39,1
0.0,33,0.0,0,350.0,93626,37.027663,-119.69056,0,10,0.0,1.0,14.53,2.0,1.0,2.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,98.5,1058.25,0.0,110,145.3,1313.55,1
0.0,38,0.0,0,852.0,92108,32.774046,-117.142454,0,9,0.0,1.0,15.62,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.15,416.45,0.0,0,140.58,557.03,1
0.0,31,1.0,0,552.0,90028,34.099869,-118.326843,1,10,0.0,1.0,32.07,2.0,1.0,2.0,22.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,102.1,1068.85,0.0,0,320.7,1389.55,1
0.0,46,1.0,0,852.0,92117,32.825086,-117.199424,1,12,0.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,29.2,309.1,0.0,0,0.0,309.1,1
1.0,22,0.0,0,408.0,94544,37.639215,-122.037554,0,18,4.0,1.0,48.68,0.0,1.0,1.0,48.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,68.35,1299.8,0.0,0,876.24,2176.04,0
1.0,44,1.0,1,701.0,92868,33.787796,-117.875928,1,34,3.0,1.0,44.54,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.8,635.9,46.07,0,1514.36,2104.19,0
1.0,68,0.0,0,852.0,92130,32.957195,-117.202542,0,17,0.0,1.0,40.93,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.05,770.6,0.0,0,695.81,1466.41,1
1.0,53,1.0,0,4.0,91301,34.129058,-118.759788,0,65,0.0,1.0,41.88,2.0,1.0,2.0,7.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,108.65,6937.95,0.0,0,2722.2,9660.15,1
1.0,55,1.0,2,229.0,95312,37.420273,-120.66527,1,4,5.0,1.0,16.68,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,24.1,73.1,0.0,0,66.72,139.82,0
1.0,26,1.0,2,577.0,95337,37.750822,-121.238423,9,18,4.0,0.0,0.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,25.55,467.85,0.0,0,0.0,467.85,0
0.0,54,0.0,3,1011.0,93276,35.316263,-119.402559,0,70,0.0,1.0,16.75,2.0,1.0,1.0,57.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,4891.5,0.0,90,1172.5,6154.0,0
1.0,58,0.0,0,326.0,93624,36.397745,-120.119911,0,62,2.0,1.0,22.64,2.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,96.75,6125.4,0.0,0,1403.68,7529.08,1
1.0,35,0.0,0,913.0,91403,34.147149,-118.463365,0,16,4.0,1.0,5.74,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.7,342.4,0.0,0,91.84,434.24,1
0.0,47,1.0,0,944.0,91977,32.726627,-116.994608,1,33,0.0,1.0,15.66,0.0,1.0,2.0,24.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,103.75,3361.05,0.0,100,516.78,3977.83,1
0.0,69,1.0,0,412.0,93627,36.520537,-120.118055,1,24,0.0,1.0,13.38,2.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,93.55,2264.05,0.0,0,321.12,2585.17,1
1.0,48,1.0,2,994.0,93271,36.413433,-118.854708,0,72,1.0,1.0,8.53,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.95,1322.85,0.0,0,614.16,1937.01,0
0.0,48,1.0,0,852.0,92129,32.961064,-117.134917,1,4,0.0,1.0,4.14,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,85.95,381.3,0.0,0,16.56,397.86,1
0.0,23,0.0,0,552.0,90041,34.137412,-118.207607,0,18,4.0,1.0,35.7,0.0,1.0,2.0,26.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,96.05,1740.7,0.0,0,642.6,2383.3,1
0.0,26,0.0,0,148.0,93608,36.488056,-120.407691,0,8,5.0,1.0,19.68,2.0,1.0,2.0,41.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,103.35,847.3,0.0,0,157.44,1004.74,1
0.0,35,1.0,0,1070.0,92595,33.617108,-117.253349,10,51,2.0,1.0,25.45,2.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,78.65,3950.85,0.0,0,1297.95,5248.8,0
0.0,58,0.0,0,700.0,91764,34.074087,-117.605618,0,6,5.0,1.0,47.92,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,89.5,573.3,0.0,0,287.52,860.82,1
1.0,25,0.0,0,1009.0,96134,41.813521,-121.492666,0,64,0.0,1.0,5.49,2.0,1.0,1.0,69.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,81.25,5567.55,0.0,40,351.36,5958.91,0
1.0,44,1.0,0,876.0,94903,38.018065,-122.546024,1,38,0.0,1.0,35.61,0.0,1.0,2.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.45,3013.05,9.36,40,1353.18,4396.87,1
0.0,67,0.0,0,305.0,92027,33.141265,-116.967221,0,43,0.0,1.0,31.83,0.0,1.0,2.0,10.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,108.15,4600.7,0.0,0,1368.69,5969.39,1
1.0,27,0.0,0,305.0,92027,33.141265,-116.967221,0,1,0.0,1.0,46.21,0.0,1.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,69.6,69.6,0.0,0,46.21,115.81,1
1.0,79,1.0,0,643.0,96067,41.33832,-122.290756,9,68,0.0,0.0,0.0,1.0,1.0,0.0,28.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,41.95,2965.75,0.0,0,0.0,2965.75,0
0.0,27,1.0,2,577.0,95337,37.750822,-121.238423,2,22,4.0,1.0,49.51,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.9,400.3,0.0,0,1089.22,1489.52,0
1.0,31,0.0,0,895.0,95070,37.257772,-122.051824,0,5,0.0,1.0,7.83,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.25,109.8,0.0,0,39.15,148.95,0
1.0,62,0.0,0,701.0,92865,33.828779,-117.848299,0,1,0.0,1.0,48.22,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,55.7,55.7,0.0,0,48.22,103.92,1
0.0,24,1.0,0,899.0,95066,37.070177,-122.010077,3,9,0.0,1.0,6.78,0.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,79.75,769.1,0.0,0,61.02,830.12,0
1.0,62,1.0,0,1035.0,92394,34.567058,-117.362329,2,23,4.0,1.0,24.88,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.65,436.9,0.0,0,572.24,1009.14,0
0.0,39,0.0,0,827.0,92505,33.920907,-117.489426,0,62,2.0,1.0,36.84,2.0,1.0,2.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,115.05,7133.45,0.0,0,2284.08,9417.53,0
1.0,38,0.0,0,548.0,95650,38.809175,-121.171375,0,38,0.0,1.0,22.23,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.1,730.1,0.0,0,844.74,1574.84,0
0.0,33,0.0,0,574.0,93546,37.550074,-118.837167,0,11,4.0,1.0,7.42,0.0,1.0,1.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.8,651.55,0.0,0,81.62,733.17,0
0.0,77,1.0,2,1041.0,95254,38.192608,-120.957842,1,32,3.0,1.0,49.21,2.0,1.0,2.0,19.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,100.4,3217.65,0.0,0,1574.72,4792.37,0
1.0,60,0.0,0,546.0,90807,33.830099,-118.182239,0,35,0.0,1.0,48.93,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,55.0,2010.55,0.0,0,1712.55,3723.1,1
1.0,28,0.0,0,23.0,92802,33.807864,-117.923782,0,4,5.0,1.0,43.77,0.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,44.8,176.2,0.0,0,175.08,351.28,0
1.0,56,0.0,0,882.0,93111,34.460197,-119.802602,0,13,4.0,1.0,10.11,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.75,265.75,0.0,0,131.43,397.18,0
1.0,68,0.0,0,852.0,92130,32.957195,-117.202542,0,17,0.0,1.0,40.93,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.05,770.6,0.0,0,695.81,1466.41,1
1.0,25,0.0,0,954.0,95212,38.049457,-121.21653,0,10,4.0,1.0,40.22,0.0,1.0,2.0,41.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,94.9,1048.85,0.0,0,402.2,1451.05,1
1.0,74,0.0,0,255.0,92241,33.832799,-116.250973,0,33,3.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,54.6,1803.7,0.0,0,0.0,1803.7,0
1.0,38,1.0,0,999.0,90503,33.840399,-118.353714,1,72,1.0,1.0,49.5,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.4,1363.25,0.0,0,3564.0,4927.25,0
0.0,39,0.0,0,104.0,95006,37.171727,-122.142961,0,2,0.0,1.0,14.07,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,85.7,169.8,0.0,0,28.14,197.94,1
1.0,25,0.0,0,270.0,94568,37.713926,-121.928425,0,1,0.0,1.0,36.07,0.0,1.0,2.0,41.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,84.85,84.85,0.0,0,36.07,120.92,1
0.0,80,0.0,0,990.0,92274,33.53604,-116.119222,0,1,5.0,1.0,35.09,0.0,1.0,2.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.3,75.3,0.0,20,35.09,130.39,1
0.0,47,0.0,0,529.0,93247,36.205465,-119.085807,0,4,0.0,1.0,45.4,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,45.65,191.05,0.0,0,181.6,372.65,1
1.0,79,0.0,0,254.0,92239,33.889605,-115.257009,0,21,0.0,1.0,42.27,0.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,70.5,2030.3,10.2,0,887.67,2907.77,1
1.0,80,0.0,0,942.0,94080,37.654436,-122.426468,0,2,0.0,1.0,7.03,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.2,37.2,0.0,0,14.06,51.26,0
0.0,51,0.0,0,954.0,95206,37.902422,-121.440029,0,28,3.0,1.0,44.11,0.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.05,1522.65,0.0,110,1235.08,2867.73,0
1.0,57,0.0,0,202.0,93210,36.186867,-120.387793,0,1,5.0,1.0,5.55,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,45.7,45.7,0.0,0,5.55,51.25,1
0.0,57,1.0,0,50.0,93204,35.916943,-120.129921,3,43,0.0,1.0,37.25,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,56.15,2499.3,0.0,0,1601.75,4101.05,1
1.0,77,0.0,0,954.0,95206,37.902422,-121.440029,0,3,0.0,1.0,2.98,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,79.9,260.9,0.0,0,8.94,269.84,1
1.0,75,0.0,0,74.0,94704,37.871416,-122.246597,0,8,5.0,1.0,40.45,2.0,1.0,2.0,29.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,100.6,819.4,0.0,0,323.6,1143.0,1
1.0,39,0.0,0,516.0,90260,33.88856,-118.351813,0,12,4.0,1.0,44.71,2.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,96.05,1148.1,0.0,0,536.52,1684.62,1
1.0,33,0.0,0,883.0,95050,37.351214,-121.952417,0,3,0.0,1.0,2.78,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.45,69.25,0.0,0,8.34,77.59,0
1.0,63,0.0,0,599.0,92584,33.653338,-117.178271,0,4,0.0,1.0,44.36,0.0,1.0,2.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,86.05,308.1,0.0,0,177.44,485.54,0
0.0,63,1.0,0,287.0,95623,38.63153,-120.842609,10,51,2.0,1.0,33.93,0.0,1.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,85.5,4421.95,0.0,0,1730.43,6152.38,0
1.0,33,1.0,1,805.0,96003,40.677649,-122.29467,4,20,0.0,0.0,0.0,1.0,1.0,0.0,22.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,39.4,825.4,0.0,0,0.0,825.4,0
1.0,60,1.0,0,389.0,95636,38.636102,-120.522149,1,23,0.0,1.0,5.8,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,48.35,1067.15,0.0,0,133.4,1200.55,1
1.0,73,0.0,0,855.0,94104,37.791222,-122.402241,0,24,0.0,1.0,3.23,2.0,1.0,2.0,26.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,102.95,2496.7,0.0,0,77.52,2574.22,1
1.0,64,0.0,0,349.0,93705,36.78724,-119.827813,0,25,3.0,1.0,8.31,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,84.8,2043.45,0.0,0,207.75,2251.2,1
1.0,27,1.0,0,882.0,93108,34.457541,-119.631072,1,53,2.0,1.0,31.24,2.0,1.0,2.0,73.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,93.9,5029.2,0.0,0,1655.72,6684.92,1
1.0,61,0.0,0,963.0,93067,34.420998,-119.60137,0,1,0.0,1.0,49.2,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.3,19.3,0.0,0,49.2,68.5,1
0.0,65,1.0,1,552.0,90014,34.043144,-118.251977,4,68,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,53.0,3656.25,0.0,0,0.0,3656.25,0
0.0,46,0.0,0,74.0,94703,37.863843,-122.275684,0,4,0.0,1.0,12.58,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,70.05,266.9,0.0,0,50.32,317.22,1
0.0,22,0.0,0,349.0,93702,36.739385,-119.753649,0,63,2.0,1.0,8.38,2.0,1.0,2.0,59.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,99.9,6137.0,0.0,0,527.94,6664.94,1
0.0,29,0.0,0,330.0,92610,33.698728,-117.67768,0,4,0.0,1.0,43.45,0.0,1.0,2.0,52.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,105.65,443.9,0.0,0,173.8,617.7,1
0.0,25,1.0,0,241.0,94506,37.791481,-121.903253,1,65,0.0,1.0,27.69,2.0,1.0,2.0,52.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,107.65,7082.85,0.0,0,1799.85,8882.7,0
0.0,75,1.0,0,779.0,93041,34.110124,-119.100972,10,44,0.0,1.0,20.83,2.0,1.0,2.0,9.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,104.15,4495.65,0.0,0,916.52,5412.17,0
1.0,78,0.0,0,112.0,95526,40.372532,-123.525626,0,33,0.0,1.0,38.53,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,83.85,2716.3,0.0,0,1271.49,3987.79,1
1.0,20,0.0,0,596.0,95722,39.003358,-121.022539,0,12,0.0,1.0,28.16,2.0,1.0,2.0,42.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,99.95,1132.75,0.0,120,337.92,1590.67,1
1.0,75,1.0,0,284.0,92019,32.785165,-116.862648,8,37,0.0,1.0,23.54,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,72.25,2575.45,0.0,0,870.98,3446.43,0
1.0,57,0.0,0,51.0,95224,38.208336,-120.339938,0,7,0.0,1.0,5.61,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,54.85,370.4,0.0,0,39.27,409.67,0
1.0,42,0.0,0,552.0,90066,34.002028,-118.430656,0,13,4.0,1.0,35.4,0.0,1.0,2.0,18.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,83.2,1060.6,0.0,0,460.2,1520.8,1
0.0,45,0.0,0,170.0,94552,37.722727,-122.02157,0,72,1.0,1.0,8.48,2.0,1.0,2.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,84.7,6185.15,0.0,0,610.56,6795.71,0
0.0,45,0.0,0,827.0,92508,33.885499,-117.324959,0,46,2.0,1.0,27.97,2.0,1.0,2.0,22.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,101.1,4674.4,0.0,0,1286.62,5961.02,0
0.0,46,0.0,0,996.0,94971,38.240769,-122.901041,0,2,0.0,1.0,26.44,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.75,144.55,0.0,0,52.88,197.43,1
0.0,71,0.0,0,138.0,93010,34.227846,-119.079903,0,44,0.0,1.0,49.75,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,109.8,4860.35,0.0,0,2189.0,7049.35,0
1.0,50,0.0,0,648.0,95247,38.147852,-120.440124,0,65,2.0,1.0,2.72,2.0,1.0,2.0,16.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,93.55,6069.25,0.0,30,176.8,6276.05,0
0.0,52,0.0,0,882.0,93108,34.457541,-119.631072,0,46,0.0,1.0,45.2,0.0,1.0,1.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,54.35,2460.15,0.0,0,2079.2,4539.35,1
1.0,34,0.0,0,394.0,91931,32.857946,-116.561917,0,2,0.0,1.0,19.52,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,45.85,81.0,0.0,0,39.04,120.04,1
0.0,78,0.0,0,841.0,93905,36.667794,-121.601306,0,72,1.0,1.0,14.94,2.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,117.35,8436.25,0.0,0,1075.68,9511.93,0
0.0,42,1.0,3,1024.0,95251,38.055562,-120.456298,1,41,0.0,1.0,45.26,2.0,1.0,0.0,56.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,79.9,3326.2,0.0,0,1855.66,5181.86,1
1.0,44,0.0,0,428.0,95546,41.163637,-123.704841,0,8,0.0,1.0,19.49,0.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,94.7,740.3,0.0,80,155.92,976.22,1
1.0,19,0.0,0,446.0,90304,33.936827,-118.359824,0,1,5.0,1.0,41.1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.2,20.2,0.0,0,41.1,61.3,0
1.0,32,1.0,0,152.0,92624,33.458754,-117.665104,4,71,0.0,1.0,15.12,2.0,1.0,1.0,30.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,70.5,5956.85,0.0,0,1073.52,7030.37,0
0.0,35,1.0,0,852.0,92117,32.825086,-117.199424,1,49,0.0,1.0,26.37,2.0,1.0,2.0,19.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,100.45,4941.8,0.0,0,1292.13,6233.93,1
1.0,71,1.0,0,1093.0,92397,34.358321,-117.618263,0,10,0.0,1.0,16.88,2.0,1.0,2.0,24.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,89.8,914.3,0.0,0,168.8,1083.1,1
1.0,20,0.0,1,309.0,95503,40.737431,-124.108897,0,1,0.0,1.0,41.39,0.0,1.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,59.55,59.55,0.0,0,41.39,100.94,0
0.0,68,0.0,0,988.0,93270,35.939068,-119.043666,0,56,0.0,1.0,34.58,2.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,104.75,5510.65,0.0,0,1936.48,7447.13,1
0.0,72,0.0,0,417.0,90254,33.86532,-118.396336,0,1,5.0,1.0,34.51,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,69.6,69.6,0.0,0,34.51,104.11,1
0.0,30,1.0,1,163.0,90745,33.822295,-118.26411,4,28,3.0,1.0,16.13,0.0,1.0,2.0,69.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,82.85,2320.8,0.0,0,451.64,2772.44,0
1.0,44,1.0,0,898.0,96085,41.737962,-123.07557,1,46,2.0,1.0,10.13,2.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,94.65,4312.5,0.0,0,465.98,4778.48,0
0.0,30,1.0,0,881.0,92707,33.714829,-117.872941,1,21,0.0,0.0,0.0,1.0,1.0,0.0,69.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,55.95,1157.05,0.0,10,0.0,1167.05,1
0.0,30,1.0,0,311.0,95628,38.652065,-121.25441,1,17,4.0,1.0,41.95,0.0,1.0,2.0,51.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,91.85,1574.45,0.0,0,713.15,2287.6,1
1.0,67,0.0,0,858.0,94074,37.331762,-122.341444,0,5,5.0,1.0,18.38,0.0,1.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,85.55,408.5,0.0,0,91.9,500.4,0
1.0,28,0.0,0,660.0,91321,34.370378,-118.504118,0,10,4.0,1.0,34.44,0.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,45.55,402.6,0.0,0,344.4,747.0,1
0.0,48,0.0,0,997.0,90290,34.115192,-118.61017,0,1,0.0,1.0,43.52,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20.2,20.2,0.0,0,43.52,63.72,1
0.0,20,0.0,0,1034.0,95385,37.609095,-121.263381,0,3,0.0,1.0,10.6,0.0,1.0,2.0,73.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,85.8,272.2,0.0,0,31.8,304.0,1
