Total Charges,Total Revenue,Total Long Distance Charges,Avg Monthly Long Distance Charges,Zip Code,Latitude,Longitude,Contract,Monthly Charge,City,Number of Referrals,Tenure in Months,Premium Tech Support,Online Security,Online Backup,Internet Type,Number of Dependents,Device Protection Plan,Streaming Music,Avg Monthly GB Download,Churn Target
196.95,356.55,159.6,39.9,91105,34.13946,-118.166649,0.0,45.3,732.0,0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,1
7039.45,8133.57,1094.12,16.09,94132,37.722302,-122.491129,2.0,103.75,855.0,6,68,2.0,0.0,2.0,2.0,3,0.0,2.0,53.0,0
2460.55,2460.55,0.0,0.0,92091,32.99356,-117.207121,2.0,45.2,798.0,0,54,2.0,2.0,0.0,0.0,0,0.0,0.0,10.0,0
5999.85,8713.47,2713.62,38.22,92692,33.60693,-117.644253,2.0,82.0,619.0,0,71,2.0,2.0,0.0,1.0,0,2.0,2.0,23.0,0
3067.2,3954.96,887.76,24.66,95686,38.157794,-121.520223,0.0,84.9,991.0,0,36,0.0,0.0,0.0,2.0,0,0.0,2.0,22.0,1
7149.35,10509.91,3360.56,49.42,91723,34.084747,-117.886844,2.0,102.1,227.0,0,68,0.0,2.0,2.0,2.0,0,2.0,2.0,7.0,0
3008.15,3409.37,341.22,10.34,95463,39.182916,-123.552571,0.0,95.0,653.0,1,33,2.0,0.0,0.0,2.0,0,2.0,2.0,22.0,0
346.4,417.7,71.3,14.26,94304,37.386978,-122.177746,0.0,70.05,723.0,0,5,0.0,0.0,0.0,1.0,0,2.0,2.0,26.0,1
4025.6,5717.1,1591.5,31.83,93727,36.751489,-119.68072,1.0,75.5,349.0,1,50,2.0,2.0,0.0,0.0,1,0.0,2.0,47.0,0
20.15,47.74,27.59,27.59,92398,35.013299,-116.834092,0.0,20.15,1094.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
21.0,37.66,16.66,16.66,91605,34.207295,-118.400022,0.0,21.0,674.0,1,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
6529.25,7140.21,500.96,8.08,94535,38.265899,-121.939461,1.0,102.0,1004.0,0,62,2.0,2.0,2.0,2.0,0,0.0,2.0,21.0,1
7849.85,10065.97,2216.12,32.59,94805,37.941456,-122.320968,2.0,114.7,816.0,5,68,2.0,2.0,2.0,2.0,1,2.0,2.0,24.0,0
1077.95,1198.78,120.83,2.81,92626,33.678591,-117.905471,2.0,24.25,221.0,4,43,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
6281.45,9069.15,2787.7,45.7,94523,37.95338,-122.076886,0.0,105.55,770.0,1,61,0.0,0.0,2.0,2.0,0,2.0,2.0,24.0,1
3655.45,4294.37,568.92,17.24,94542,37.656695,-122.048361,0.0,110.45,408.0,0,33,2.0,0.0,2.0,2.0,0,2.0,2.0,25.0,1
134.05,178.51,44.46,22.23,92304,34.559882,-115.637164,0.0,84.05,22.0,9,2,0.0,0.0,0.0,2.0,0,0.0,0.0,13.0,0
1111.85,1754.3,642.45,42.83,95374,37.316807,-120.855753,0.0,79.75,951.0,0,15,0.0,0.0,2.0,2.0,0,0.0,0.0,21.0,1
201.1,241.02,39.92,9.98,92676,33.782346,-117.635263,0.0,51.75,920.0,0,4,0.0,0.0,0.0,1.0,0,0.0,0.0,13.0,1
3582.4,3582.4,0.0,0.0,92337,34.049671,-117.468896,0.0,60.2,329.0,10,60,2.0,0.0,2.0,1.0,0,2.0,2.0,2.0,0
4055.5,4175.5,0.0,0.0,91977,32.726627,-116.994608,2.0,60.25,944.0,7,69,2.0,2.0,0.0,1.0,0,2.0,2.0,59.0,0
2460.15,4539.35,2079.2,45.2,93108,34.457541,-119.631072,2.0,54.35,882.0,0,46,2.0,0.0,0.0,1.0,0,2.0,0.0,17.0,1
75.35,103.84,28.49,28.49,91304,34.224377,-118.632656,0.0,75.35,147.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,18.0,1
2277.65,2513.99,236.34,9.09,92126,32.886925,-117.152162,0.0,89.15,852.0,0,26,0.0,0.0,2.0,2.0,0,0.0,0.0,12.0,1
613.4,981.8,368.4,46.05,94561,37.999406,-121.686241,0.0,84.0,689.0,1,8,0.0,0.0,0.0,2.0,0,0.0,0.0,22.0,1
71.65,100.11,28.46,28.46,92532,33.705836,-117.318204,0.0,71.65,501.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,12.0,1
620.35,834.62,214.27,30.61,92028,33.362575,-117.299644,0.0,86.8,315.0,0,7,0.0,0.0,0.0,2.0,0,0.0,2.0,59.0,1
6851.65,8302.09,1450.44,21.33,93591,34.598221,-117.79593,0.0,100.2,722.0,1,68,0.0,0.0,2.0,0.0,0,0.0,2.0,24.0,1
79.05,110.39,31.34,31.34,92592,33.507255,-117.029473,0.0,79.05,984.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,52.0,1
8425.3,11868.34,3443.04,47.82,94104,37.791222,-122.402241,2.0,115.55,855.0,2,72,2.0,2.0,2.0,2.0,0,2.0,2.0,21.0,0
1710.9,4179.78,2468.88,34.29,93426,35.842889,-121.004862,2.0,25.4,106.0,2,72,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
2479.25,3602.57,1123.32,30.36,93645,37.140104,-119.657092,1.0,68.1,682.0,1,37,2.0,2.0,0.0,1.0,0,2.0,0.0,11.0,0
201.0,201.0,0.0,0.0,93647,36.600185,-119.175655,0.0,48.55,710.0,4,4,0.0,0.0,2.0,1.0,0,0.0,2.0,76.0,1
1171.5,2833.2,1678.08,34.96,92845,33.782955,-118.026456,1.0,25.05,355.0,0,48,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1704.95,1796.75,91.8,5.4,96050,41.816595,-122.948287,1.0,98.6,477.0,1,17,2.0,0.0,0.0,2.0,0,2.0,2.0,8.0,1
1348.9,1427.72,78.82,5.63,91306,34.209532,-118.577563,1.0,105.95,1080.0,3,14,2.0,2.0,2.0,2.0,0,0.0,2.0,23.0,1
6605.55,6910.19,304.64,4.76,96016,40.936285,-121.572692,2.0,104.05,167.0,1,64,2.0,2.0,2.0,2.0,0,0.0,2.0,8.0,0
49.95,94.93,44.98,44.98,92257,33.345825,-115.596574,0.0,49.95,667.0,0,1,0.0,0.0,2.0,1.0,0,0.0,0.0,27.0,0
78.45,96.82,18.37,18.37,90007,34.027337,-118.28515,0.0,78.45,552.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,13.0,1
2122.05,3280.62,1158.57,42.91,90059,33.927254,-118.249826,0.0,81.45,552.0,0,27,0.0,0.0,2.0,2.0,0,0.0,0.0,5.0,1
809.75,821.81,12.06,1.34,94010,37.57028,-122.365778,0.0,90.8,120.0,0,9,0.0,0.0,0.0,2.0,0,0.0,2.0,9.0,1
1152.7,1751.98,599.28,27.24,93463,34.624399,-120.137875,0.0,54.2,929.0,1,22,2.0,2.0,0.0,1.0,0,0.0,0.0,21.0,1
6110.75,6893.39,782.64,10.87,95428,39.83307,-123.178765,2.0,85.9,226.0,9,72,2.0,2.0,0.0,1.0,0,2.0,2.0,24.0,0
1424.5,1588.51,34.01,1.79,91042,34.296574,-118.244839,0.0,73.85,1007.0,0,19,0.0,0.0,2.0,2.0,0,0.0,0.0,14.0,1
5060.9,7845.28,2644.38,48.97,94947,38.112166,-122.634384,1.0,94.1,679.0,0,54,0.0,0.0,0.0,2.0,0,2.0,2.0,42.0,0
2879.9,4560.15,1680.25,35.75,93463,34.624399,-120.137875,2.0,65.0,929.0,0,47,2.0,2.0,0.0,1.0,0,2.0,0.0,13.0,0
496.9,557.73,60.83,8.69,90262,33.923573,-118.200669,0.0,75.15,565.0,1,7,0.0,0.0,0.0,2.0,5,2.0,0.0,53.0,1
2250.65,3242.45,991.8,26.1,91342,34.321621,-118.399841,0.0,57.15,974.0,0,38,0.0,2.0,2.0,1.0,0,0.0,0.0,27.0,1
3186.65,4406.81,1220.16,39.36,93615,36.497895,-119.285484,0.0,99.95,236.0,0,31,0.0,0.0,2.0,2.0,0,0.0,0.0,4.0,1
2200.7,2364.64,210.6,5.4,95118,37.255479,-121.889838,2.0,53.85,861.0,0,39,2.0,0.0,0.0,1.0,0,0.0,0.0,16.0,0
1498.2,2219.51,770.88,35.04,96009,41.083464,-121.107929,1.0,69.5,78.0,1,22,0.0,0.0,2.0,1.0,0,0.0,2.0,76.0,1
1087.7,2607.89,1520.19,26.67,91941,32.759327,-116.99726,2.0,20.1,488.0,9,57,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
52.0,187.99,135.99,45.33,96003,40.677649,-122.29467,2.0,19.1,805.0,9,3,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
2341.55,2758.31,416.76,18.12,95554,40.267158,-123.805913,0.0,93.5,650.0,0,23,0.0,0.0,0.0,2.0,0,0.0,2.0,23.0,0
6194.1,8012.25,1818.15,26.35,91980,32.587557,-116.636816,2.0,86.9,981.0,9,69,2.0,2.0,0.0,1.0,3,2.0,2.0,53.0,0
1410.25,2569.73,1159.48,41.41,92114,32.707892,-117.05512,0.0,49.9,852.0,6,28,0.0,0.0,0.0,1.0,1,0.0,0.0,30.0,0
4822.85,6802.69,1979.84,43.04,91501,34.188339,-118.300942,1.0,105.2,119.0,0,46,2.0,2.0,2.0,2.0,0,0.0,2.0,71.0,1
1414.65,4211.13,2796.48,38.84,93307,35.280113,-118.962329,2.0,19.8,56.0,10,72,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
200.0,400.5,200.5,20.05,95005,37.078873,-122.090386,2.0,20.0,71.0,4,10,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
3249.4,5140.0,1890.6,41.1,92653,33.606899,-117.717854,0.0,72.8,497.0,0,46,0.0,0.0,0.0,2.0,0,0.0,0.0,26.0,0
4903.15,5151.54,248.39,4.21,92592,33.507255,-117.029473,1.0,82.95,984.0,10,59,0.0,2.0,2.0,2.0,0,2.0,0.0,21.0,0
140.4,264.54,124.14,41.38,95257,38.392686,-120.415951,0.0,54.2,1076.0,0,3,0.0,0.0,0.0,1.0,0,0.0,0.0,5.0,0
646.85,796.86,150.01,21.43,93234,36.217864,-120.080117,0.0,84.55,436.0,1,7,0.0,0.0,0.0,2.0,0,0.0,0.0,12.0,1
4348.65,6343.89,1995.24,38.37,95975,39.225634,-121.156163,0.0,84.1,834.0,1,52,0.0,2.0,0.0,2.0,0,0.0,0.0,14.0,1
20.65,22.12,1.47,1.47,92881,33.833686,-117.513063,0.0,20.65,217.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1129.75,1664.79,535.04,48.64,91502,34.177267,-118.31003,0.0,100.75,119.0,0,11,0.0,0.0,0.0,2.0,0,2.0,2.0,28.0,1
1334.0,1478.48,144.48,2.58,91206,34.162515,-118.203869,1.0,24.9,366.0,0,56,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
474.8,647.25,172.45,34.49,91773,34.102119,-117.815532,0.0,85.2,853.0,0,5,0.0,0.0,0.0,2.0,0,0.0,2.0,46.0,1
300.4,419.96,119.56,8.54,95983,40.053684,-120.743116,0.0,19.6,980.0,0,14,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
713.75,1148.63,434.88,36.24,92860,33.925833,-117.559639,0.0,61.65,670.0,0,12,2.0,2.0,0.0,1.0,0,2.0,0.0,30.0,1
1147.0,1147.0,0.0,0.0,91381,34.364153,-118.615583,0.0,45.8,950.0,0,26,2.0,2.0,0.0,1.0,2,0.0,2.0,19.0,0
25.7,25.7,0.0,0.0,95439,38.493888,-122.777141,0.0,25.7,352.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,1
982.95,2599.59,1616.64,33.68,94131,37.746699,-122.442833,2.0,20.15,855.0,0,48,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
3886.45,4909.21,1022.76,28.41,90066,34.002028,-118.430656,1.0,104.8,552.0,0,36,0.0,0.0,2.0,2.0,0,2.0,2.0,4.0,0
143.65,182.47,8.82,4.41,93620,37.045728,-120.630682,0.0,64.2,263.0,2,2,2.0,0.0,2.0,1.0,0,0.0,2.0,26.0,0
864.85,1059.11,194.26,17.66,93523,34.966777,-117.961179,0.0,78.1,283.0,8,11,0.0,0.0,0.0,2.0,2,2.0,0.0,13.0,0
6383.35,6824.17,440.82,7.11,94558,38.489789,-122.27011,1.0,103.75,651.0,1,62,0.0,0.0,2.0,2.0,0,2.0,2.0,16.0,1
50.05,93.1,43.05,43.05,95814,38.584505,-121.491956,0.0,50.05,838.0,0,1,0.0,0.0,0.0,1.0,3,0.0,0.0,69.0,0
3260.1,5442.96,2182.86,32.58,90706,33.887676,-118.127289,2.0,50.55,68.0,0,67,2.0,0.0,0.0,1.0,0,0.0,0.0,8.0,0
819.55,845.71,26.16,3.27,95993,39.075694,-121.70606,0.0,100.85,1099.0,0,8,0.0,0.0,2.0,2.0,0,0.0,2.0,6.0,1
70.1,71.25,1.15,1.15,94512,38.140719,-121.838298,0.0,70.1,88.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,0
82.3,115.71,33.41,33.41,96006,41.171578,-120.913161,0.0,82.3,3.0,0,1,0.0,0.0,2.0,2.0,0,2.0,0.0,28.0,1
1460.85,2481.09,1020.24,14.17,96104,41.505916,-120.152505,2.0,20.1,177.0,10,72,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
602.55,734.36,131.81,18.83,90814,33.771612,-118.143866,0.0,85.2,546.0,0,7,0.0,0.0,0.0,2.0,0,0.0,2.0,26.0,1
1052.4,1224.96,172.56,14.38,95240,38.123544,-121.159078,0.0,89.75,539.0,0,12,0.0,0.0,2.0,2.0,0,0.0,0.0,6.0,1
647.5,720.4,72.9,8.1,95627,38.834469,-122.127193,0.0,75.85,306.0,10,9,2.0,0.0,0.0,2.0,1,0.0,0.0,20.0,0
2088.45,3195.57,1107.12,46.13,93701,36.749403,-119.787574,2.0,80.5,349.0,0,24,0.0,0.0,2.0,2.0,0,0.0,0.0,23.0,0
597.0,597.0,0.0,0.0,92646,33.666301,-117.969501,0.0,45.55,434.0,0,13,2.0,2.0,0.0,1.0,0,0.0,0.0,17.0,1
964.9,1817.02,852.12,47.34,95635,38.921333,-120.897718,2.0,58.4,385.0,0,18,0.0,2.0,2.0,1.0,0,0.0,0.0,7.0,0
140.1,154.68,14.58,7.29,91405,34.202494,-118.448048,2.0,74.2,1031.0,1,2,0.0,0.0,0.0,2.0,0,2.0,0.0,14.0,0
69.7,91.22,21.52,21.52,91763,34.072121,-117.698319,0.0,69.7,625.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
45.05,128.89,13.84,13.84,95386,37.669516,-120.626964,0.0,70.5,1048.0,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,26.0,1
144.55,232.61,78.06,39.03,92126,32.886925,-117.152162,0.0,80.25,852.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,30.0,1
1540.35,2410.15,869.8,43.49,95444,38.434362,-122.86891,0.0,69.8,379.0,0,20,0.0,0.0,0.0,2.0,0,0.0,0.0,28.0,0
346.2,539.6,193.4,48.35,92807,33.848733,-117.788357,0.0,89.2,23.0,0,4,0.0,0.0,0.0,0.0,0,2.0,0.0,24.0,1
2656.5,3751.77,1095.27,33.19,94566,37.633361,-121.862395,0.0,80.6,771.0,1,33,0.0,0.0,2.0,0.0,0,0.0,0.0,15.0,1
2310.2,2402.81,92.61,3.43,90068,34.137411,-118.328915,0.0,83.85,552.0,5,27,2.0,0.0,2.0,1.0,0,2.0,2.0,21.0,0
7482.1,9441.18,1959.08,29.24,92657,33.603282,-117.821841,1.0,111.3,663.0,0,67,0.0,2.0,2.0,2.0,0,2.0,2.0,21.0,1
5508.35,6731.31,1072.96,19.16,92130,32.957195,-117.202542,1.0,98.25,852.0,1,56,0.0,0.0,2.0,2.0,0,0.0,2.0,48.0,1
74.7,102.35,27.65,27.65,90278,33.873395,-118.37019,1.0,74.7,807.0,0,1,2.0,0.0,0.0,2.0,0,0.0,0.0,2.0,0
270.8,312.44,41.64,6.94,92231,32.690654,-115.431225,0.0,49.15,129.0,1,6,2.0,0.0,0.0,1.0,0,0.0,0.0,28.0,1
5551.15,6936.15,1385.0,27.7,95202,37.959706,-121.287669,2.0,109.65,954.0,0,50,2.0,2.0,2.0,2.0,0,0.0,2.0,28.0,1
2998.0,3679.8,681.8,24.35,96050,41.816595,-122.948287,0.0,105.8,477.0,8,28,2.0,0.0,2.0,2.0,0,0.0,2.0,15.0,0
660.9,965.13,338.52,48.36,94587,37.59485,-122.051521,0.0,95.35,1019.0,0,7,0.0,0.0,0.0,2.0,0,2.0,2.0,15.0,1
949.85,2110.73,1160.88,27.64,91106,34.139402,-118.128658,1.0,25.05,732.0,0,42,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
69.25,98.93,29.68,29.68,95551,40.665952,-124.240051,0.0,69.25,540.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,1
181.1,244.04,52.94,26.47,92117,32.825086,-117.199424,0.0,80.2,852.0,0,2,0.0,0.0,0.0,2.0,0,0.0,2.0,10.0,1
6786.4,7981.75,1195.35,18.39,92887,33.884073,-117.732197,0.0,105.25,1095.0,3,65,0.0,2.0,0.0,2.0,0,2.0,0.0,28.0,1
151.75,159.27,7.52,3.76,94806,37.980269,-122.342635,0.0,74.95,873.0,0,2,0.0,0.0,2.0,2.0,0,0.0,0.0,16.0,0
7129.45,9664.57,2535.12,35.21,94513,37.908242,-121.682472,2.0,98.65,110.0,6,72,2.0,0.0,2.0,2.0,2,2.0,2.0,10.0,0
170.85,209.39,38.54,19.27,95681,38.984756,-121.345074,0.0,93.85,912.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,18.0,1
6125.4,7529.08,1403.68,22.64,93624,36.397745,-120.119911,1.0,96.75,326.0,0,62,0.0,0.0,0.0,2.0,0,2.0,2.0,9.0,1
2020.9,2020.9,0.0,0.0,95255,38.41935,-120.469545,0.0,39.9,1059.0,1,52,0.0,2.0,0.0,1.0,0,0.0,2.0,26.0,0
735.9,891.32,155.42,4.09,93609,36.5276,-119.865999,2.0,20.2,164.0,0,38,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1917.1,2347.2,430.1,18.7,92249,32.730583,-115.501083,0.0,81.0,410.0,0,23,0.0,0.0,0.0,2.0,0,2.0,0.0,24.0,1
5426.85,7989.93,2563.08,49.29,94567,38.672708,-122.403219,1.0,105.0,777.0,0,52,2.0,0.0,2.0,2.0,0,2.0,2.0,51.0,1
3442.15,4158.15,716.0,14.32,93212,36.04533,-119.532424,1.0,69.65,215.0,6,50,2.0,0.0,0.0,0.0,0,2.0,0.0,58.0,0
45.05,93.08,48.03,48.03,95420,39.361283,-123.784599,0.0,45.05,166.0,0,1,0.0,0.0,0.0,0.0,0,0.0,2.0,73.0,1
4259.3,5175.38,924.96,22.56,95488,39.724433,-123.767578,0.0,99.8,1064.0,0,41,0.0,0.0,0.0,2.0,0,2.0,0.0,15.0,1
3147.5,3147.5,0.0,0.0,91343,34.238802,-118.482296,2.0,47.85,673.0,5,64,2.0,2.0,0.0,1.0,0,2.0,2.0,27.0,1
545.15,771.95,226.8,32.4,95987,39.117537,-122.284654,0.0,73.75,1071.0,0,7,0.0,0.0,0.0,2.0,0,0.0,0.0,7.0,1
75.9,120.46,44.56,44.56,92592,33.507255,-117.029473,0.0,75.9,984.0,0,1,2.0,0.0,0.0,2.0,0,0.0,0.0,27.0,1
433.95,617.19,183.24,30.54,96092,39.955164,-122.018567,0.0,70.55,1037.0,0,6,0.0,0.0,0.0,2.0,0,0.0,0.0,27.0,0
4415.75,4582.21,166.46,2.87,92027,33.141265,-116.967221,2.0,75.8,305.0,1,58,2.0,2.0,0.0,1.0,2,2.0,0.0,69.0,0
6632.75,9902.27,3269.52,45.41,94110,37.750021,-122.415201,2.0,92.0,855.0,0,72,2.0,2.0,2.0,0.0,0,2.0,2.0,20.0,0
987.95,1233.91,245.96,22.36,95417,39.710591,-123.682799,0.0,90.15,107.0,0,11,2.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1
6017.65,8598.65,2581.0,44.5,92027,33.141265,-116.967221,1.0,103.25,305.0,0,58,0.0,0.0,2.0,2.0,0,2.0,2.0,47.0,1
2104.55,3162.71,1018.16,46.28,93932,35.989792,-121.055933,0.0,94.65,538.0,0,22,0.0,0.0,0.0,2.0,0,0.0,2.0,16.0,1
5186.0,7835.83,2499.83,42.37,95621,38.69549,-121.307864,2.0,86.75,190.0,4,59,2.0,2.0,2.0,0.0,3,2.0,2.0,73.0,0
61.15,78.22,17.07,17.07,95667,38.733714,-120.795213,0.0,61.15,765.0,0,1,0.0,2.0,2.0,1.0,0,0.0,0.0,3.0,0
158.4,205.32,46.92,23.46,90230,33.993991,-118.39704,0.0,75.45,234.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
84.65,146.95,22.3,22.3,92505,33.920907,-117.489426,0.0,84.65,827.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,51.0,1
4056.75,5605.2,1548.45,41.85,96080,40.186772,-122.388361,0.0,106.75,803.0,0,37,0.0,2.0,2.0,2.0,0,0.0,0.0,2.0,1
42.9,46.92,4.02,4.02,93201,35.869626,-119.498771,0.0,42.9,15.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,1
785.75,2057.44,1271.69,34.37,95333,37.249377,-120.249581,1.0,20.15,518.0,0,37,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
477.55,639.01,161.46,26.91,95060,36.993451,-122.098858,0.0,83.55,885.0,1,6,0.0,0.0,2.0,2.0,0,0.0,2.0,6.0,1
5299.65,7150.23,1850.58,34.27,96010,40.775272,-123.287414,1.0,100.05,79.0,0,54,0.0,2.0,2.0,2.0,0,0.0,2.0,20.0,0
178.5,258.69,80.19,8.91,92057,33.254497,-117.285879,0.0,20.25,692.0,0,9,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
617.35,1231.86,614.51,21.19,94702,37.866009,-122.286228,1.0,20.35,74.0,0,29,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
7430.75,7801.58,393.99,5.71,95403,38.488431,-122.752839,2.0,110.05,891.0,0,69,0.0,2.0,2.0,2.0,0,2.0,2.0,73.0,0
926.25,1744.2,817.95,38.95,95549,40.664483,-123.865325,0.0,44.95,478.0,6,21,0.0,0.0,0.0,0.0,2,0.0,0.0,17.0,0
80.5,116.27,35.77,35.77,95385,37.609095,-121.263381,0.0,80.5,1034.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,69.0,1
4528.0,6662.52,2134.52,49.64,92121,32.898613,-117.202937,0.0,101.4,852.0,0,43,0.0,0.0,2.0,2.0,0,0.0,2.0,27.0,1
602.9,950.9,348.0,11.6,94020,37.285677,-122.224165,2.0,19.3,486.0,8,30,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
20.9,36.41,15.51,15.51,91316,34.150354,-118.518292,0.0,20.9,303.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
382.2,392.2,0.0,0.0,94502,37.724817,-122.224363,0.0,30.15,7.0,0,13,0.0,0.0,2.0,0.0,2,0.0,0.0,19.0,0
1629.2,3342.12,1712.92,25.19,90242,33.921793,-118.140588,2.0,25.05,266.0,4,68,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1463.5,1570.9,107.4,5.37,93928,35.930782,-121.189757,0.0,73.65,459.0,1,20,0.0,0.0,2.0,2.0,0,0.0,0.0,24.0,1
70.6,97.72,27.12,27.12,92126,32.886925,-117.152162,0.0,70.6,852.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
3994.45,5349.31,1354.86,34.74,92592,33.507255,-117.029473,0.0,103.45,984.0,0,39,0.0,0.0,2.0,2.0,0,2.0,2.0,28.0,1
7965.95,8275.39,328.32,4.56,91377,34.19225,-118.776874,2.0,112.1,683.0,1,72,2.0,2.0,2.0,2.0,0,2.0,2.0,18.0,0
1195.75,1836.23,640.48,40.03,92267,34.273872,-114.192901,0.0,73.25,730.0,6,16,0.0,0.0,2.0,2.0,1,0.0,0.0,20.0,0
3353.4,3334.76,0.0,0.0,95066,37.070177,-122.010077,2.0,46.35,899.0,9,71,2.0,2.0,2.0,1.0,0,2.0,0.0,19.0,0
1451.1,1600.65,149.55,9.97,90638,33.902045,-118.008961,0.0,95.7,489.0,0,15,2.0,0.0,2.0,2.0,0,0.0,2.0,47.0,0
1011.5,1011.5,0.0,0.0,94087,37.3511,-122.037311,0.0,43.55,967.0,0,21,2.0,2.0,0.0,1.0,0,0.0,0.0,26.0,0
1943.2,2828.34,889.87,38.69,94949,38.067204,-122.524004,0.0,90.6,679.0,0,23,2.0,0.0,0.0,0.0,0,0.0,2.0,69.0,1
69.4,112.86,33.46,33.46,95301,37.321233,-120.656354,0.0,69.4,46.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,12.0,1
746.05,1765.97,1019.92,26.84,94703,37.863843,-122.275684,2.0,20.2,74.0,9,38,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
70.15,118.12,47.97,47.97,93426,35.842889,-121.004862,0.0,70.15,106.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,8.0,1
1747.2,2028.39,281.19,13.39,92802,33.807864,-117.923782,0.0,80.35,23.0,0,21,0.0,2.0,0.0,2.0,2,0.0,0.0,24.0,0
955.75,955.75,0.0,0.0,91723,34.084747,-117.886844,0.0,24.85,227.0,2,38,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,0
43.85,69.75,15.9,15.9,90746,33.859171,-118.252272,0.0,43.85,163.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,0
4867.95,5703.76,835.81,15.77,95335,38.109125,-120.078597,1.0,94.25,545.0,1,53,0.0,0.0,2.0,2.0,0,0.0,2.0,9.0,1
1111.65,1499.42,436.02,33.54,91206,34.162515,-118.203869,0.0,79.25,366.0,0,13,0.0,0.0,2.0,2.0,3,2.0,0.0,76.0,1
589.25,1634.26,1045.01,33.71,92111,32.805518,-117.169052,1.0,20.1,852.0,0,31,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
42.45,136.83,94.38,47.19,96033,40.740138,-122.587476,0.0,20.45,348.0,0,2,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
7261.25,7423.25,162.0,2.25,91942,32.782501,-117.01611,2.0,101.3,488.0,0,72,0.0,2.0,2.0,2.0,0,2.0,0.0,16.0,0
3588.4,4039.06,450.66,10.73,93287,35.710244,-118.881679,0.0,84.3,1092.0,1,42,2.0,0.0,0.0,2.0,0,2.0,0.0,22.0,1
251.6,572.6,321.0,32.1,90815,33.797638,-118.11662,2.0,25.7,546.0,0,10,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
4026.4,4751.44,725.04,19.08,92121,32.898613,-117.202937,0.0,105.0,852.0,1,38,2.0,0.0,0.0,2.0,0,2.0,2.0,4.0,1
45.05,128.89,13.84,13.84,95386,37.669516,-120.626964,0.0,70.5,1048.0,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,26.0,1
5510.65,7447.13,1936.48,34.58,93270,35.939068,-119.043666,1.0,104.75,988.0,0,56,0.0,0.0,2.0,2.0,0,2.0,0.0,4.0,1
19.65,43.06,23.41,23.41,95249,38.196497,-120.61689,1.0,19.65,845.0,1,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1112.3,1135.96,23.66,1.69,91331,34.255442,-118.421314,0.0,80.05,716.0,0,14,2.0,0.0,2.0,2.0,0,0.0,0.0,21.0,0
